college,season,player_number_ind,player_ind,gp_ind,gs_ind,minutes_tot_ind,scoring_pts_ind,rebounds_tot_ind,ast_ind,stl_ind,blk_ind,to_ind,pts_per40,reb_per40,ast_per40,stl_per40,blk_per40,tov_per40,eFG_pct,TS_pct,USG_pct,ORB_pct,DRB_pct,AST_pct,AST_per_TO,2pt_pct,FTr,PPP,possessions,scoring_pts_per100,ast_per100,rebounds_tot_per100,stl_per100,blk_per100,to_per100,mins_per_game,pts_per_game,ast_per_game,reb_per_game,stl_per_game,blk_per_game,to_per_game,scoring_pts_share,ast_share,rebounds_tot_share,stl_share,blk_share,to_share,team_TS_pct,TS_diff,ast_per_fgm,tov_rate,game_score,game_score_per40,min_share
mount st marys,2010-11,14,Ashley Christie,27,27.0,975,257,82,74,42,4,81,10.543589743589743,3.364102564102564,3.035897435897436,1.723076923076923,0.1641025641025641,3.323076923076923,0.4156118143459915,0.4751516047921905,92.19044703059572,2.7303754266211606,17.88617886178862,47.74193548387097,0.9135802469135802,0.1887755102040816,0.3206751054852321,1.0843881856540083,351.44,73.12770316412475,21.05622581379468,23.332574550421125,11.950830867288868,1.1381743683132255,23.048030958342817,36.11111111111112,9.51851851851852,2.740740740740741,3.037037037037037,1.5555555555555556,0.1481481481481481,3.0,0.1654861558274308,0.2208955223880597,0.0939289805269186,0.1707317073170731,0.056338028169014,0.1734475374732334,0.4667925072739077,0.0083590975182827,0.9487179487179488,0.2304803095834282,148.70000000000002,6.100512820512821,4.831161681042393
mount st marys,2010-11,10,Selina Mann,27,27.0,946,225,101,120,85,6,112,9.513742071881609,4.2706131078224105,5.07399577167019,3.594080338266385,0.2536997885835095,4.735729386892177,0.3490566037735849,0.4371988185916369,99.85068229073512,4.841402337228715,19.2,51.72413793103448,1.0714285714285714,0.2676767676767677,0.4858490566037736,1.0613207547169812,369.32,60.9227769955594,32.492147730965016,27.34755767356222,23.015271309433555,1.6246073865482509,30.32600454890068,35.03703703703704,8.333333333333334,4.444444444444445,3.740740740740741,3.1481481481481484,0.2222222222222222,4.148148148148148,0.1448808757244044,0.3582089552238806,0.1156930126002291,0.3455284552845528,0.0845070422535211,0.2398286937901499,0.4667925072739077,-0.0295936886822708,1.791044776119403,0.3032600454890068,174.2,7.365750528541226,4.687465590016517
mount st marys,2010-11,34,Sandra Andresson,27,26.0,849,194,98,44,21,9,62,9.140164899882215,4.617196702002356,2.0730270906949357,0.989399293286219,0.4240282685512367,2.921083627797409,0.3817733990147783,0.4148845166809238,89.11069394537809,5.9405940594059405,16.986301369863014,41.50943396226416,0.7096774193548387,0.2795698924731182,0.3448275862068966,0.955665024630542,295.8,65.58485463150777,14.874915483434751,33.13049357674104,7.099391480730223,3.042596348884381,20.96010818120352,31.444444444444443,7.185185185185185,1.6296296296296295,3.6296296296296298,0.7777777777777778,0.3333333333333333,2.2962962962962963,0.1249195106245975,0.1313432835820895,0.1122565864833906,0.0853658536585365,0.1267605633802817,0.1327623126338329,0.4667925072739077,-0.0519079905929838,0.6376811594202898,0.2096010818120351,109.9,5.177856301531215,4.206826940723069
mount st marys,2010-11,20,Kayla Grossett,27,2.0,440,138,60,29,19,3,41,12.545454545454549,5.454545454545454,2.636363636363636,1.7272727272727273,0.2727272727272727,3.727272727272728,0.3657718120805369,0.4185877214268381,119.6510304122673,4.040404040404041,10.619469026548671,41.42857142857143,0.7073170731707317,0.2196969696969697,0.2416107382550335,0.9261744966442952,205.84,67.04236300038865,14.088612514574429,29.14885347842985,9.230470268169451,1.4574426739214923,19.918383210260394,16.296296296296298,5.111111111111111,1.0740740740740742,2.2222222222222223,0.7037037037037037,0.1111111111111111,1.5185185185185186,0.0888602704443013,0.0865671641791044,0.0687285223367697,0.0772357723577235,0.0422535211267605,0.0877944325481798,0.4667925072739077,-0.0482047858470695,0.6304347826086957,0.1991838321026039,75.6,6.872727272727273,2.1802165534960545
mount st marys,2010-11,32,Jessie Kaufman,25,9.0,323,120,47,2,9,13,13,14.860681114551085,5.820433436532507,0.2476780185758514,1.1145510835913313,1.609907120743034,1.609907120743034,0.5045454545454545,0.520471894517696,101.57709194561656,2.061855670103093,10.355029585798816,13.333333333333334,0.1538461538461538,0.2117647058823529,0.109090909090909,1.0909090909090908,128.28,93.54536950420956,1.5590894917368257,36.6386030558154,7.015902712815715,10.134081696289368,10.134081696289368,12.92,4.8,0.08,1.88,0.36,0.52,0.52,0.077269800386349,0.0059701492537313,0.0538373424971363,0.0365853658536585,0.1830985915492957,0.0278372591006423,0.4667925072739077,0.0536793872437883,0.0465116279069767,0.1013408169628936,84.89999999999998,10.513931888544889,1.4819232886768214
mount st marys,2010-11,33,Tara Lonergan,27,9.0,449,116,63,19,17,18,36,10.334075723830736,5.612472160356347,1.6926503340757235,1.5144766146993318,1.603563474387528,3.207126948775056,0.4414414414414414,0.4754098360655737,90.00157142249027,3.553299492385787,12.173913043478262,34.54545454545455,0.5277777777777778,0.4414414414414414,0.2252252252252252,1.045045045045045,158.0,73.41772151898735,12.025316455696204,39.87341772151899,10.759493670886076,11.39240506329114,22.78481012658228,16.62962962962963,4.296296296296297,0.7037037037037037,2.333333333333333,0.6296296296296297,0.6666666666666666,1.3333333333333333,0.0746941403734707,0.0567164179104477,0.0721649484536082,0.0691056910569105,0.2535211267605634,0.0770877944325481,0.4667925072739077,0.008617328791666,0.3877551020408163,0.2278481012658227,76.2,6.788418708240535,2.224811892090292
mount st marys,2010-11,21,Kelly Guerriero,24,0.0,186,88,18,4,3,0,17,18.9247311827957,3.870967741935484,0.860215053763441,0.6451612903225806,0.0,3.655913978494624,0.4722222222222222,0.4795117698343504,149.5531624354025,0.3496503496503496,5.015673981191223,19.047619047619047,0.2352941176470588,0.1194029850746268,0.0444444444444444,0.9777777777777776,108.76,80.91210003677823,3.6778227289444647,16.550202280250094,2.7583670467083485,0.0,15.630746598013976,7.75,3.6666666666666665,0.1666666666666666,0.75,0.125,0.0,0.7083333333333334,0.0566645202833226,0.0119402985074626,0.0206185567010309,0.0121951219512195,0.0,0.0364025695931477,0.4667925072739077,0.0127192625604427,0.1290322580645161,0.1563074659801397,36.30000000000001,7.806451612903228,0.8192328867682144
mount st marys,2010-11,4,Leah Westbrooks,16,7.0,246,42,61,10,15,7,18,6.829268292682928,9.91869918699187,1.6260162601626016,2.4390243902439024,1.1382113821138211,2.926829268292683,0.3090909090909091,0.3409090909090909,82.75939495905041,3.87858347386172,11.143695014662756,35.714285714285715,0.5555555555555556,0.3090909090909091,0.2727272727272727,0.7636363636363637,79.6,52.7638190954774,12.56281407035176,76.63316582914574,18.84422110552764,8.793969849246231,22.61306532663317,15.375,2.625,0.625,3.8125,0.9375,0.4375,1.125,0.0270444301352221,0.0298507462686567,0.0698739977090492,0.0609756097560975,0.0985915492957746,0.038543897216274,0.4667925072739077,-0.1258834163648168,0.5882352941176471,0.2261306532663316,39.39999999999999,6.406504065040649,0.7223343732795008
mount st marys,2010-11,45,Rachel Mathews,14,0.0,108,30,22,3,0,3,6,11.11111111111111,8.148148148148147,1.1111111111111112,0.0,1.1111111111111112,2.2222222222222223,0.3548387096774194,0.423728813559322,98.04285106329716,1.2131715771230502,4.716981132075472,33.333333333333336,0.5,0.3548387096774194,0.3225806451612903,0.967741935483871,41.4,72.46376811594203,7.246376811594203,53.14009661835749,0.0,7.246376811594203,14.492753623188406,7.714285714285714,2.142857142857143,0.2142857142857142,1.5714285714285714,0.0,0.2142857142857142,0.4285714285714285,0.0193174500965872,0.008955223880597,0.0252004581901489,0.0,0.0422535211267605,0.012847965738758,0.4667925072739077,-0.0430636937145856,0.2727272727272727,0.144927536231884,21.9,8.11111111111111,0.2774821068085887
mount st marys,2010-11,3,Kristin Scheitrum,1,0.0,1,2,0,0,0,0,0,80.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,255.7639592955578,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0012878300064391,0.0,0.0,0.0,0.0,0.0,0.4667925072739077,0.5332074927260924,0.0,0.0,1.7,68.0,0.0001835199119104
mount st marys,2020-21,3,Kendall Bresee,24,24.0,779,329,203,100,50,11,82,16.893453145057766,10.42362002567394,5.134788189987162,2.567394094993581,0.5648267008985879,4.2105263157894735,0.4233576642335766,0.5,127.71240627048468,6.137724550898204,35.526315789473685,54.94505494505494,1.2195121951219512,0.3008130081300813,0.4562043795620438,1.2007299270072993,411.0,80.04866180048663,24.330900243309003,49.39172749391727,12.1654501216545,2.67639902676399,19.951338199513383,32.458333333333336,13.708333333333334,4.166666666666667,8.458333333333334,2.083333333333333,0.4583333333333333,3.4166666666666665,0.1912790697674418,0.3058103975535168,0.2204125950054288,0.2293577981651376,0.1235955056179775,0.2258953168044077,0.5267155001347412,-0.0267155001347412,0.9803921568627452,0.1995133819951338,317.6,16.308087291399232,3.870006209894432
mount st marys,2020-21,25,Taylor Addison,3,1.0,75,40,17,5,1,0,6,21.33333333333333,9.066666666666666,2.6666666666666665,0.5333333333333333,0.0,3.2,0.6851851851851852,0.6954102920723226,112.18821234350158,1.2598425196850394,2.9702970297029703,45.45454545454545,0.8333333333333334,0.6538461538461539,0.1481481481481481,1.4814814814814814,34.760000000000005,115.0747986191024,14.3843498273878,48.90678941311852,2.87686996547756,0.0,17.261219792865358,25.0,13.333333333333334,1.6666666666666667,5.666666666666667,0.3333333333333333,0.0,2.0,0.0232558139534883,0.0152905198776758,0.018458197611292,0.0045871559633027,0.0,0.0165289256198347,0.5267155001347412,0.1686947919375814,0.2777777777777778,0.1726121979286536,37.20000000000001,19.840000000000003,0.0465742082384599
mount st marys,2020-21,10,Michaela Harrison,23,23.0,675,285,48,41,35,11,53,16.88888888888889,2.844444444444445,2.4296296296296296,2.074074074074074,0.6518518518518518,3.140740740740741,0.4784313725490196,0.515258894995661,118.18420681474356,1.7241379310344829,11.178247734138973,43.61702127659574,0.7735849056603774,0.2292682926829268,0.192156862745098,1.1176470588235294,329.56,86.47894161912853,12.440830197839544,14.564874377958487,10.620220900594733,3.337783711615487,16.082048792329164,29.347826086956523,12.391304347826088,1.7826086956521738,2.0869565217391304,1.5217391304347827,0.4782608695652174,2.3043478260869565,0.1656976744186046,0.1253822629969418,0.0521172638436482,0.1605504587155963,0.1235955056179775,0.1460055096418732,0.5267155001347412,-0.0114566051390802,0.422680412371134,0.1608204879232916,168.79999999999998,10.002962962962965,3.213620368453736
mount st marys,2020-21,13,Aryna Taylor,24,21.0,685,281,70,29,22,7,45,16.40875912408759,4.087591240875913,1.6934306569343067,1.284671532846715,0.4087591240875912,2.6277372262773726,0.5321888412017167,0.5636232349165596,103.99175302736693,2.488335925349922,15.517241379310343,39.18918918918919,0.6444444444444445,0.2677595628415301,0.1587982832618025,1.206008583690987,294.28,95.48729101535952,9.854560282723938,23.78686964795433,7.475873317928504,2.378686964795433,15.291559059399212,28.541666666666668,11.708333333333334,1.2083333333333333,2.9166666666666665,0.9166666666666666,0.2916666666666667,1.875,0.1633720930232558,0.0886850152905198,0.0760043431053203,0.1009174311926605,0.0786516853932584,0.1239669421487603,0.5267155001347412,0.0369077347818184,0.2929292929292929,0.1529155905939921,180.9000000000001,10.56350364963504,3.403022148623473
mount st marys,2020-21,34,Rebecca Lee,24,24.0,492,232,172,22,13,39,54,18.86178861788618,13.983739837398376,1.7886178861788615,1.056910569105691,3.1707317073170733,4.390243902439025,0.4897959183673469,0.5289075323727886,134.4729810939028,9.784172661870503,26.13065326633166,28.94736842105263,0.4074074074074074,0.4897959183673469,0.2704081632653061,1.183673469387755,273.32,84.88218937509147,8.049173130396605,62.929899019464365,4.756329577052539,14.268988731157616,19.757061320064395,20.5,9.666666666666666,0.9166666666666666,7.166666666666667,0.5416666666666666,1.625,2.25,0.1348837209302325,0.0672782874617737,0.1867535287730727,0.0596330275229357,0.4382022471910112,0.1487603305785124,0.5267155001347412,0.0021920322380474,0.2291666666666666,0.1975706132006439,222.6,18.097560975609756,2.444214448354378
mount st marys,2020-21,11,Bridget Birkhead,24,1.0,519,172,52,25,16,6,21,13.25626204238921,4.007707129094412,1.9267822736030829,1.233140655105973,0.4624277456647399,1.6184971098265897,0.5,0.5264446620959843,85.98606309344983,1.4150943396226414,12.759643916913946,54.34782608695652,1.1904761904761905,0.1637931034482758,0.1225806451612903,1.1096774193548389,184.36,93.29572575395964,13.560425254935993,28.20568453026687,8.678672163159035,3.2545020611846387,11.390757214146236,21.625,7.166666666666667,1.0416666666666667,2.1666666666666665,0.6666666666666666,0.25,0.875,0.1,0.0764525993883792,0.0564603691639522,0.073394495412844,0.0674157303370786,0.0578512396694214,0.5267155001347412,-0.0002708380387569,0.4310344827586206,0.1139075721414623,112.19999999999996,8.647398843930633,2.578348168081143
mount st marys,2020-21,4,Jatarrikah Settle,2,2.0,59,14,5,4,3,0,2,9.491525423728811,3.389830508474576,2.711864406779661,2.0338983050847457,0.0,1.3559322033898304,0.375,0.4146919431279621,77.46021565719325,0.3179650238473768,1.0101010101010102,66.66666666666667,2.0,0.375,0.125,0.875,18.88,74.15254237288136,21.186440677966104,26.48305084745763,15.889830508474578,0.0,10.593220338983052,29.5,7.0,2.0,2.5,1.5,0.0,1.0,0.0081395348837209,0.0122324159021406,0.00542888165038,0.0137614678899082,0.0,0.0055096418732782,0.5267155001347412,-0.1120235570067791,0.6666666666666666,0.1059322033898305,8.799999999999999,5.966101694915253,0.0244255847650589
mount st marys,2020-21,21,Kayla Agentowicz,24,24.0,659,148,86,46,35,7,33,8.98330804248862,5.220030349013657,2.792109256449166,2.12443095599393,0.424886191198786,2.0030349013657056,0.5271317829457365,0.5422039859320047,62.25321201432621,2.639751552795031,19.00826446280992,58.22784810126582,1.393939393939394,0.3693693693693693,0.1317829457364341,1.1472868217054264,169.48,87.32593816379514,27.1418456455039,50.74345055463772,20.651404295492096,4.130280859098419,19.47132405003541,27.45833333333333,6.166666666666667,1.9166666666666667,3.583333333333333,1.4583333333333333,0.2916666666666667,1.375,0.0860465116279069,0.1406727828746177,0.0933767643865363,0.1605504587155963,0.0786516853932584,0.0909090909090909,0.5267155001347412,0.0154884857972634,0.7796610169491526,0.194713240500354,148.1,8.98937784522003,3.2738563444421445
mount st marys,2020-21,14,Jessica Tomasetti,24,0.0,385,92,50,22,20,1,16,9.558441558441558,5.194805194805195,2.2857142857142856,2.077922077922078,0.1038961038961039,1.6623376623376624,0.5533333333333333,0.5761523046092184,60.25801192033605,2.18408736349454,10.909090909090908,57.89473684210526,1.375,0.390625,0.1466666666666666,1.2266666666666666,95.84,95.99332220367278,22.95492487479132,52.17028380634391,20.868113522537563,1.0434056761268782,16.69449081803005,16.041666666666668,3.8333333333333335,0.9166666666666666,2.083333333333333,0.8333333333333334,0.0416666666666666,0.6666666666666666,0.0534883720930232,0.0672782874617737,0.0542888165038002,0.091743119266055,0.0112359550561797,0.0440771349862259,0.5267155001347412,0.0494368044744771,0.6111111111111112,0.1669449081803005,92.2,9.57922077922078,1.9126474849927555
mount st marys,2020-21,0,Isabella Hunt,23,0.0,283,84,83,22,11,6,22,11.872791519434628,11.73144876325088,3.1095406360424027,1.5547703180212014,0.8480565371024735,3.1095406360424027,0.5294117647058824,0.5597014925373134,83.00286359732812,6.137724550898204,12.5,50.0,1.0,0.5294117647058824,0.2352941176470588,1.2352941176470589,97.04,86.56224237427864,22.67106347897774,85.53173948887056,11.33553173948887,6.183017312448475,22.67106347897774,12.304347826086955,3.652173913043478,0.9565217391304348,3.608695652173913,0.4782608695652174,0.2608695652173913,0.9565217391304348,0.0488372093023255,0.0672782874617737,0.0901194353963083,0.0504587155963302,0.0674157303370786,0.0606060606060606,0.5267155001347412,0.0329859924025721,0.6111111111111112,0.2267106347897774,94.6,13.371024734982331,1.3473400952183814
mount st marys,2020-21,15,Jada Lee,19,0.0,172,33,24,11,9,1,13,7.674418604651163,5.5813953488372094,2.558139534883721,2.0930232558139537,0.2325581395348837,3.0232558139534884,0.3181818181818182,0.4076086956521739,75.26475896342107,1.5698587127158556,4.545454545454546,45.833333333333336,0.8461538461538461,0.28125,0.5151515151515151,1.0,53.48,61.70531039640987,20.568436798803287,44.876589379207175,16.828721017202692,1.869857890800299,24.30815258040389,9.052631578947368,1.736842105263158,0.5789473684210527,1.263157894736842,0.4736842105263157,0.0526315789473684,0.6842105263157895,0.0191860465116279,0.0336391437308868,0.0260586319218241,0.0412844036697247,0.0112359550561797,0.0358126721763085,0.5267155001347412,-0.1191068044825673,1.1,0.2430815258040388,22.4,5.209302325581396,0.6764645001034982
mount st marys,2020-21,33,Isabella Pelaia,14,0.0,48,10,6,0,3,0,2,8.333333333333334,5.0,0.0,2.5,0.0,1.6666666666666663,0.21875,0.2815315315315315,99.64933993399342,0.4761904761904761,1.0101010101010102,0.0,0.0,0.1333333333333333,0.25,0.625,19.76,50.60728744939272,0.0,30.364372469635622,15.182186234817811,0.0,10.121457489878544,3.4285714285714284,0.7142857142857143,0.0,0.4285714285714285,0.2142857142857142,0.0,0.1428571428571428,0.005813953488372,0.0,0.006514657980456,0.0137614678899082,0.0,0.0055096418732782,0.5267155001347412,-0.2451839686032097,0.0,0.1012145748987854,2.299999999999999,1.9166666666666656,0.1391016352722003
canisius,2017-18,14,Sara Hinriksdottir,30,25.0,961,448,168,69,24,19,102,18.647242455775235,6.992715920915713,2.8720083246618104,0.9989594172736732,0.7908428720083247,4.245577523413112,0.4547677261613692,0.4954436875165885,148.79786161678942,4.472049689440993,31.132075471698112,40.35087719298246,0.6764705882352942,0.3477088948787062,0.2396088019559902,1.0953545232273838,554.12,80.84891359272359,12.452176423879305,30.318342597271347,4.331191799610193,3.4288601746914025,18.40756514834332,32.03333333333333,14.933333333333334,2.3,5.6,0.8,0.6333333333333333,3.4,0.2689075630252101,0.1769230769230769,0.1583411875589067,0.1176470588235294,0.2235294117647059,0.2044088176352705,0.4513828680423097,0.0440608194742788,0.4131736526946107,0.1840756514834332,294.5,12.258064516129032,4.765289256198347
canisius,2017-18,10,Margret Halfdanardottir,30,27.0,874,277,65,65,20,5,69,12.677345537757436,2.974828375286041,2.974828375286041,0.9153318077803204,0.22883295194508,3.1578947368421053,0.4814049586776859,0.5185712146173431,99.23102742290274,2.534854245880862,13.353115727002969,48.507462686567166,0.9420289855072465,0.3205741626794258,0.2355371900826446,1.1446280991735538,336.08,82.42085217805285,19.34063318257558,19.34063318257558,5.950964056177101,1.4877410140442753,20.530825993811,29.133333333333333,9.233333333333333,2.1666666666666665,2.1666666666666665,0.6666666666666666,0.1666666666666666,2.3,0.166266506602641,0.1666666666666666,0.061262959472196,0.0980392156862745,0.0588235294117647,0.1382765531062124,0.4513828680423097,0.0671883465750334,0.65,0.2053082599381099,165.90000000000003,7.592677345537759,4.333884297520662
canisius,2017-18,13,Maria Welch,25,10.0,567,209,97,39,21,10,43,14.74426807760141,6.843033509700176,2.751322751322751,1.4814814814814814,0.7054673721340388,3.0335097001763667,0.4593908629441624,0.4859561011904762,117.4411313861815,0.7741935483870968,23.75979112271541,47.5609756097561,0.9069767441860463,0.2025316455696202,0.2081218274111675,1.0609137055837563,258.04,80.99519454348165,15.113935823903274,37.59107115175942,8.138273135947918,3.8753681599751983,16.664083087893353,22.68,8.36,1.56,3.88,0.84,0.4,1.72,0.1254501800720288,0.1,0.0914231856738925,0.1029411764705882,0.1176470588235294,0.0861723446893787,0.4513828680423097,0.0345732331481665,0.5492957746478874,0.1666408308789335,146.6,10.342151675485008,2.34297520661157
canisius,2017-18,24,Tiana Pugh,23,9.0,413,138,76,17,11,11,31,13.365617433414045,7.3607748184019375,1.6464891041162226,1.0653753026634385,1.0653753026634385,3.002421307506053,0.4172932330827067,0.4568326271186441,113.74518654056914,2.2871664548919948,16.571428571428573,35.416666666666664,0.5483870967741935,0.2586206896551724,0.3082706766917293,1.037593984962406,182.04,75.80751483190508,9.338606899582508,41.749066139310045,6.042627993847506,6.042627993847506,17.029224346297518,17.956521739130434,6.0,0.7391304347826086,3.3043478260869565,0.4782608695652174,0.4782608695652174,1.3478260869565215,0.0828331332533013,0.0435897435897435,0.0716305372290292,0.0539215686274509,0.1294117647058823,0.0621242484969939,0.4513828680423097,0.0054497590763343,0.3617021276595745,0.1702922434629751,89.6,8.677966101694915,1.570082644628099
canisius,2017-18,44,Danielle Sanderlin,27,15.0,424,152,98,14,10,4,32,14.339622641509433,9.245283018867925,1.320754716981132,0.9433962264150944,0.3773584905660377,3.0188679245283017,0.4013605442176871,0.43718361711919,125.27954537479762,4.2341220423412205,17.97752808988764,30.43478260869565,0.4375,0.4013605442176871,0.4149659863945578,1.034013605442177,205.84,73.84376214535561,6.801399144966965,47.60979401476875,4.858142246404975,1.9432568985619896,15.546055188495918,15.703703703703704,5.62962962962963,0.5185185185185185,3.6296296296296298,0.3703703703703703,0.1481481481481481,1.1851851851851851,0.0912364945978391,0.0358974358974358,0.0923656927426955,0.0490196078431372,0.0470588235294117,0.064128256513026,0.4513828680423097,-0.0141992509231196,0.2372881355932203,0.1554605518849592,100.50000000000004,9.4811320754717,1.8922314049586777
canisius,2017-18,11,Anndea Zeigler,27,3.0,395,114,51,16,17,5,52,11.544303797468354,5.1645569620253164,1.620253164556962,1.7215189873417722,0.5063291139240507,5.265822784810127,0.3022388059701492,0.3440366972477064,142.21247188878226,2.6582278481012658,9.316770186335404,23.529411764705884,0.3076923076923077,0.2362204724409448,0.5373134328358209,0.8507462686567164,217.68,52.37045203969129,7.350238882763689,23.42888643880926,7.80962881293642,2.2969496508636533,23.88827636898199,14.62962962962963,4.222222222222222,0.5925925925925926,1.8888888888888888,0.6296296296296297,0.1851851851851851,1.9259259259259256,0.0684273709483793,0.041025641025641,0.0480678605089538,0.0833333333333333,0.0588235294117647,0.1042084168336673,0.4513828680423097,-0.1073461707946032,0.4324324324324324,0.2388827636898199,8.90000000000002,0.9012658227848124,1.762809917355372
canisius,2017-18,32,Saliah Serrette,25,7.0,375,93,54,8,10,17,26,9.92,5.76,0.8533333333333333,1.0666666666666669,1.8133333333333332,2.773333333333333,0.3823529411764705,0.4611265370884569,87.28532186790875,2.2871664548919948,10.975609756097562,23.529411764705884,0.3076923076923077,0.282051282051282,0.4235294117647059,1.0941176470588236,126.84,73.32071901608326,6.307158625039419,42.57332071901608,7.883948281299275,13.402712078208769,20.498265531378117,15.0,3.72,0.32,2.16,0.4,0.68,1.04,0.0558223289315726,0.0205128205128205,0.0508953817153628,0.0490196078431372,0.2,0.0521042084168336,0.4513828680423097,0.0097436690461472,0.2758620689655172,0.2049826553137811,61.79999999999998,6.591999999999998,1.5495867768595042
canisius,2017-18,23,Sarah Cooley,28,20.0,580,58,105,35,19,9,22,4.0,7.241379310344827,2.413793103448276,1.310344827586207,0.6206896551724138,1.5172413793103448,0.3466666666666667,0.3652392947103274,45.11554556959121,3.995006242197253,20.0,61.40350877192982,1.5909090909090908,0.1269841269841269,0.1333333333333333,0.7733333333333333,101.4,57.19921104536488,34.51676528599605,103.55029585798816,18.737672583826427,8.875739644970414,21.696252465483237,20.714285714285715,2.071428571428572,1.25,3.75,0.6785714285714286,0.3214285714285714,0.7857142857142857,0.034813925570228,0.0897435897435897,0.0989632422243166,0.0931372549019607,0.1058823529411764,0.0440881763527054,0.4513828680423097,-0.0861435733319822,1.75,0.2169625246548323,92.7,6.393103448275862,2.684297520661157
canisius,2017-18,33,Shannon Conely,21,1.0,173,45,29,9,2,0,15,10.404624277456646,6.705202312138728,2.0809248554913298,0.4624277456647399,0.0,3.468208092485549,0.391304347826087,0.4277566539923954,100.8362868222077,1.0296010296010296,6.7092651757188495,37.5,0.6,0.391304347826087,0.3260869565217391,0.9782608695652174,67.6,66.56804733727812,13.313609467455622,42.89940828402367,2.9585798816568047,0.0,22.18934911242604,8.238095238095237,2.142857142857143,0.4285714285714285,1.380952380952381,0.0952380952380952,0.0,0.7142857142857143,0.0270108043217286,0.023076923076923,0.0273327049952874,0.0098039215686274,0.0,0.0300601202404809,0.4513828680423097,-0.0236262140499142,0.5,0.2218934911242603,25.0,5.780346820809249,0.6004958677685951
canisius,2017-18,22,Olivia Vernon ,28,6.0,392,53,38,52,8,0,42,5.408163265306123,3.877551020408163,5.306122448979592,0.8163265306122448,0.0,4.285714285714286,0.3181818181818182,0.362814895947426,75.73193581061436,0.6459948320413437,10.153846153846152,55.319148936170215,1.238095238095238,0.2419354838709677,0.2424242424242424,0.803030303030303,115.04,46.07093184979137,45.20166898470097,33.031988873435324,6.954102920723226,0.0,36.50904033379694,14.0,1.8928571428571428,1.8571428571428568,1.3571428571428572,0.2857142857142857,0.0,1.5,0.031812725090036,0.1333333333333333,0.0358152686145146,0.0392156862745098,0.0,0.0841683366733467,0.4513828680423097,-0.0885679720948836,2.736842105263158,0.3650904033379694,22.200000000000003,2.26530612244898,1.8142148760330576
canisius,2017-18,4,Anna Sweny,30,24.0,730,48,139,62,55,3,44,2.6301369863013697,7.616438356164384,3.3972602739726026,3.013698630136986,0.1643835616438356,2.410958904109589,0.2876712328767123,0.2918287937743191,44.62624833386037,4.2341220423412205,26.448362720403026,58.490566037735846,1.4090909090909092,0.217391304347826,0.2876712328767123,0.6575342465753424,126.24,38.02281368821293,49.1128010139417,110.10773130544996,43.56780735107731,2.376425855513308,34.85424588086185,24.33333333333333,1.6,2.066666666666667,4.633333333333334,1.8333333333333333,0.1,1.4666666666666666,0.0288115246098439,0.1589743589743589,0.1310084825636192,0.2696078431372549,0.0352941176470588,0.0881763527054108,0.4513828680423097,-0.1595540742679906,3.263157894736842,0.3485424588086185,106.20000000000002,5.819178082191781,3.619834710743802
canisius,2017-18,25,Abby Schwenk,15,3.0,59,16,5,2,1,0,4,10.847457627118644,3.389830508474576,1.3559322033898304,0.6779661016949152,0.0,2.711864406779661,0.6666666666666666,0.6666666666666666,69.98165728710033,0.2594033722438392,1.0169491525423728,33.333333333333336,0.5,0.5,0.0,1.3333333333333333,16.0,100.0,12.5,31.25,6.25,0.0,25.0,3.933333333333333,1.0666666666666669,0.1333333333333333,0.3333333333333333,0.0666666666666666,0.0,0.2666666666666666,0.0096038415366146,0.0051282051282051,0.004712535344015,0.0049019607843137,0.0,0.0080160320641282,0.4513828680423097,0.2152837986243569,0.2857142857142857,0.25,8.400000000000004,5.694915254237291,0.1462809917355371
canisius,2017-18,1,Zhane Irby,15,0.0,41,9,3,1,3,0,5,8.78048780487805,2.926829268292683,0.975609756097561,2.926829268292683,0.0,4.878048780487805,0.3125,0.390625,103.97823433626668,0.1298701298701298,0.6802721088435374,16.666666666666668,0.2,0.1428571428571428,1.0,1.125,16.52,54.47941888619855,6.053268765133172,18.15980629539952,18.15980629539952,0.0,30.26634382566586,2.7333333333333334,0.6,0.0666666666666666,0.2,0.2,0.0,0.3333333333333333,0.0054021608643457,0.0025641025641025,0.002827521206409,0.0147058823529411,0.0,0.0100200400801603,0.4513828680423097,-0.0607578680423097,0.5,0.3026634382566586,-1.0999999999999992,-1.0731707317073162,0.1016528925619834
canisius,2017-18,3,Amanda Schiefen,13,0.0,66,6,6,1,3,2,3,3.6363636363636367,3.6363636363636367,0.6060606060606061,1.8181818181818183,1.2121212121212122,1.8181818181818183,0.3333333333333333,0.3333333333333333,46.91952022657863,0.2594033722438392,1.351351351351351,25.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,12.0,50.0,8.333333333333332,50.0,25.0,16.666666666666664,25.0,5.076923076923077,0.4615384615384615,0.0769230769230769,0.4615384615384615,0.2307692307692307,0.1538461538461538,0.2307692307692307,0.0036014405762304,0.0025641025641025,0.005655042412818,0.0147058823529411,0.0235294117647058,0.0060120240480961,0.4513828680423097,-0.1180495347089763,0.3333333333333333,0.25,4.299999999999999,2.606060606060605,0.1418181818181818
